txn_id,scheme_code,txn_date,txn_type,amount,units,nav,investor_id,state,kyc_status,folio_no
TXN101198,120841,2024-07-12,SIP,2000.0,20.7486,398.8952,INV6437,Tamil Nadu,KYC_PENDING,FOLIO868402
TXN101199,121011,2024-09-12,SIP,500.0,176.5523,473.2264,INV8864,Rajasthan,KYC_VERIFIED,FOLIO769457
TXN101200,120333,2022-01-04,SIP,5000.0,184.0924,486.4458,INV1038,Kerala,KYC_VERIFIED,FOLIO927362
TXN101201,121008,2023-02-08,Redemption,5000.0,99.7135,219.8836,INV5656,Kerala,KYC_VERIFIED,FOLIO104797
TXN101202,121014,2020-05-20,SIP,2000.0,119.9977,332.7735,INV4707,Kerala,KYC_VERIFIED,FOLIO905390
TXN101203,121006,2020-06-12,SIP,50000.0,101.8172,274.2156,INV5062,Uttar Pradesh,KYC_VERIFIED,FOLIO691785
TXN101204,121010,2024-10-22,SIP,500.0,90.5642,309.4103,INV6592,Maharashtra,KYC_VERIFIED,FOLIO618108
TXN101205,118712,2021-09-20,Lumpsum,5000.0,100.5442,58.7399,INV5830,Uttar Pradesh,KYC_VERIFIED,FOLIO411274
TXN101206,120712,2020-03-04,SIP,500.0,76.2275,73.2653,INV7471,Tamil Nadu,KYC_VERIFIED,FOLIO286585
TXN101207,120841,2021-03-22,Redemption,10000.0,107.616,92.6289,INV1066,Rajasthan,KYC_VERIFIED,FOLIO926337
TXN101208,121017,2023-12-11,Redemption,2000.0,57.8929,260.7021,INV6313,Tamil Nadu,KYC_PENDING,FOLIO483631
TXN101209,121013,2020-05-19,Redemption,5000.0,158.512,276.8428,INV8982,West Bengal,KYC_PENDING,FOLIO126104
TXN101210,118712,2022-06-17,SIP,5000.0,7.5789,400.728,INV9330,Uttar Pradesh,KYC_VERIFIED,FOLIO225634
TXN101211,119551,2021-10-08,Lumpsum,50000.0,8.3506,138.7133,INV7701,Tamil Nadu,KYC_VERIFIED,FOLIO997931
TXN101212,118632,2024-10-11,Lumpsum,1000.0,62.9164,126.7772,INV7256,Kerala,KYC_VERIFIED,FOLIO138593
TXN101213,120333,2021-07-02,SIP,50000.0,44.8812,208.5221,INV3790,Rajasthan,KYC_VERIFIED,FOLIO280640
TXN101214,121012,2022-05-20,SIP,5000.0,171.3103,188.311,INV1319,Rajasthan,KYC_VERIFIED,FOLIO186270
TXN101215,119551,2023-09-27,Lumpsum,500.0,71.4302,448.7854,INV1726,Rajasthan,KYC_VERIFIED,FOLIO497964
TXN101216,121001,2023-10-31,SIP,2000.0,14.6985,173.7327,INV6876,Karnataka,KYC_VERIFIED,FOLIO573986
TXN101217,119644,2023-09-19,Lumpsum,10000.0,117.7184,190.1979,INV7077,Uttar Pradesh,KYC_PENDING,FOLIO376047
TXN101218,121014,2021-09-28,Lumpsum,500.0,41.2107,261.7995,INV9178,Karnataka,KYC_VERIFIED,FOLIO581085
TXN101219,121004,2024-03-29,SIP,2000.0,33.1014,144.4073,INV8419,Karnataka,KYC_VERIFIED,FOLIO173144
TXN101220,119092,2021-11-18,SIP,50000.0,120.627,307.7445,INV5058,West Bengal,KYC_REJECTED,FOLIO183057
TXN101221,119203,2020-08-10,Lumpsum,10000.0,177.8395,443.5354,INV3479,West Bengal,KYC_VERIFIED,FOLIO431947
TXN101222,121014,2022-11-22,SIP,10000.0,80.5984,457.58,INV8118,Gujarat,KYC_VERIFIED,FOLIO936632
TXN101223,121009,2024-09-18,Lumpsum,5000.0,39.6983,331.393,INV5528,Rajasthan,KYC_VERIFIED,FOLIO936357
TXN101224,120465,2022-04-12,SIP,10000.0,150.9065,454.3379,INV2626,Kerala,KYC_VERIFIED,FOLIO249958
TXN101225,119386,2020-12-29,SIP,5000.0,185.92,50.5283,INV9127,Maharashtra,KYC_PENDING,FOLIO411117
TXN101226,118989,2020-04-30,Lumpsum,50000.0,2.3325,102.1594,INV5130,Rajasthan,KYC_VERIFIED,FOLIO845564
TXN101227,121007,2021-12-21,SIP,10000.0,65.6291,224.8838,INV3120,Kerala,KYC_VERIFIED,FOLIO479649
TXN101228,121003,2024-09-24,Redemption,25000.0,120.5725,176.2465,INV8597,Uttar Pradesh,KYC_VERIFIED,FOLIO476012
TXN101229,121005,2024-10-18,Lumpsum,10000.0,80.3155,186.3451,INV8626,Kerala,KYC_VERIFIED,FOLIO117980
TXN101230,121011,2023-07-17,Lumpsum,5000.0,75.2373,385.0102,INV9187,Tamil Nadu,KYC_PENDING,FOLIO394193
TXN101231,118890,2020-01-21,Lumpsum,5000.0,102.4804,440.035,INV8464,Tamil Nadu,KYC_VERIFIED,FOLIO214976
TXN101232,121014,2020-07-27,Lumpsum,50000.0,21.9568,460.8289,INV3923,Kerala,KYC_VERIFIED,FOLIO669661
TXN101233,118712,2024-06-27,Lumpsum,25000.0,90.911,88.2883,INV5836,Rajasthan,KYC_VERIFIED,FOLIO122840
TXN101234,119551,2021-04-26,Lumpsum,5000.0,86.3272,261.7529,INV4016,Rajasthan,KYC_VERIFIED,FOLIO920816
TXN101235,121015,2021-11-04,SIP,5000.0,198.3878,225.478,INV5906,Delhi,KYC_PENDING,FOLIO753627
TXN101236,121007,2024-11-19,SIP,50000.0,129.2461,238.8571,INV2582,Delhi,KYC_VERIFIED,FOLIO108071
TXN101237,118632,2024-09-12,Redemption,25000.0,112.1619,105.6461,INV7156,Delhi,KYC_REJECTED,FOLIO218554
TXN101238,121007,2023-11-30,Lumpsum,25000.0,19.1816,191.5854,INV7641,West Bengal,KYC_PENDING,FOLIO306217
TXN101239,121014,2023-09-05,Lumpsum,5000.0,82.1522,430.7077,INV8162,Karnataka,KYC_VERIFIED,FOLIO143064
TXN101240,121015,2021-06-01,Lumpsum,500.0,39.8615,363.4405,INV3187,Delhi,KYC_VERIFIED,FOLIO229046
TXN101241,121017,2023-07-05,SIP,10000.0,85.9587,409.9271,INV3181,Kerala,KYC_VERIFIED,FOLIO928769
TXN101242,120333,2020-12-03,Lumpsum,25000.0,24.1364,99.4653,INV5044,Karnataka,KYC_VERIFIED,FOLIO413149
TXN101243,121001,2023-11-22,SIP,500.0,81.7708,440.3215,INV4843,Karnataka,KYC_VERIFIED,FOLIO362009
TXN101244,121018,2023-02-20,SIP,2000.0,8.4947,344.2752,INV4147,Tamil Nadu,KYC_PENDING,FOLIO475748
TXN101245,121020,2023-06-16,Lumpsum,10000.0,182.1541,73.5345,INV1870,Telangana,KYC_VERIFIED,FOLIO399823
TXN101246,121007,2021-05-10,SIP,2000.0,162.9946,321.2255,INV2119,Rajasthan,KYC_PENDING,FOLIO794324
TXN101247,121011,2022-09-16,Redemption,50000.0,22.7311,11.9786,INV3222,Delhi,KYC_VERIFIED,FOLIO258434
TXN101248,121003,2024-05-27,Lumpsum,2000.0,189.1204,386.9357,INV7192,Uttar Pradesh,KYC_REJECTED,FOLIO478226
TXN101249,119092,2023-11-09,SIP,25000.0,41.7451,346.5807,INV9068,Maharashtra,KYC_VERIFIED,FOLIO632256
TXN101250,125497,2024-10-04,SIP,50000.0,90.3862,327.945,INV1188,Gujarat,KYC_VERIFIED,FOLIO374495
TXN101251,121008,2024-05-03,Redemption,50000.0,171.8813,377.4679,INV9544,Tamil Nadu,KYC_VERIFIED,FOLIO866197
TXN101252,120712,2022-02-15,Lumpsum,50000.0,42.7003,392.0279,INV3010,West Bengal,KYC_VERIFIED,FOLIO632788
TXN101253,121001,2024-04-24,Redemption,10000.0,184.1332,190.3936,INV8771,Gujarat,KYC_VERIFIED,FOLIO284833
TXN101254,119203,2021-12-31,SIP,1000.0,51.8966,250.4071,INV1295,Delhi,KYC_VERIFIED,FOLIO322621
TXN101255,121008,2022-04-05,Lumpsum,1000.0,18.1126,480.4895,INV2385,Gujarat,KYC_VERIFIED,FOLIO296486
TXN101256,118989,2021-09-08,Redemption,2000.0,82.9483,414.9359,INV1809,Tamil Nadu,KYC_VERIFIED,FOLIO903471
TXN101257,121019,2021-06-07,SIP,25000.0,128.1467,240.5335,INV4388,Gujarat,KYC_VERIFIED,FOLIO392646
TXN101258,120178,2021-03-24,Redemption,500.0,114.4666,253.1403,INV1516,Karnataka,KYC_VERIFIED,FOLIO478505
TXN101259,119551,2023-02-09,Lumpsum,5000.0,21.0671,193.4818,INV5531,Maharashtra,KYC_VERIFIED,FOLIO260350
TXN101260,121002,2023-04-04,Lumpsum,10000.0,56.9487,197.0685,INV4074,West Bengal,KYC_REJECTED,FOLIO162379
TXN101261,125497,2022-10-11,Redemption,10000.0,37.445,462.4683,INV4147,West Bengal,KYC_VERIFIED,FOLIO846189
TXN101262,121009,2022-03-22,Lumpsum,1000.0,34.6935,418.2241,INV9410,Rajasthan,KYC_VERIFIED,FOLIO969946
TXN101263,119551,2024-05-21,SIP,500.0,124.4972,184.554,INV3976,Delhi,KYC_VERIFIED,FOLIO156112
TXN101264,121004,2021-01-13,SIP,2000.0,77.4052,132.2679,INV3504,Gujarat,KYC_VERIFIED,FOLIO669285
TXN101265,121009,2022-02-11,SIP,50000.0,197.7669,263.802,INV1244,Tamil Nadu,KYC_VERIFIED,FOLIO722354
TXN101266,120712,2021-10-12,SIP,50000.0,66.1063,205.647,INV9900,Rajasthan,KYC_PENDING,FOLIO562204
TXN101267,118712,2023-12-29,Redemption,1000.0,143.5728,438.5367,INV3117,Telangana,KYC_VERIFIED,FOLIO634969
TXN101268,121002,2022-12-16,Lumpsum,25000.0,108.1689,338.0797,INV2760,Karnataka,KYC_VERIFIED,FOLIO671832
TXN101269,121009,2021-05-21,SIP,5000.0,42.5439,173.5189,INV7238,Gujarat,KYC_VERIFIED,FOLIO347099
TXN101270,121001,2021-08-31,Lumpsum,1000.0,55.5854,133.9677,INV4674,Maharashtra,KYC_VERIFIED,FOLIO563656
TXN101271,120333,2024-04-23,Lumpsum,10000.0,80.3318,199.016,INV6529,West Bengal,KYC_VERIFIED,FOLIO245547
TXN101272,120333,2023-01-24,Lumpsum,50000.0,109.7739,424.9365,INV5638,Karnataka,KYC_PENDING,FOLIO326059
TXN101273,119386,2022-09-05,Redemption,25000.0,122.7226,416.229,INV2248,Rajasthan,KYC_VERIFIED,FOLIO744794
TXN101274,118712,2023-08-02,Lumpsum,500.0,165.8485,435.7903,INV5062,Kerala,KYC_PENDING,FOLIO399319
TXN101275,121007,2021-11-19,Lumpsum,500.0,139.1871,411.9417,INV8614,Gujarat,KYC_VERIFIED,FOLIO330942
TXN101276,121005,2023-10-12,SIP,50000.0,71.8027,190.4814,INV6892,Uttar Pradesh,KYC_VERIFIED,FOLIO594187
TXN101277,119551,2024-03-26,Lumpsum,500.0,97.8234,431.1251,INV2538,West Bengal,KYC_VERIFIED,FOLIO522746
TXN101278,118825,2023-12-05,Redemption,1000.0,177.7777,325.0924,INV7416,Telangana,KYC_VERIFIED,FOLIO318489
TXN101279,118632,2024-03-18,Redemption,5000.0,37.5905,247.9816,INV6226,Karnataka,KYC_VERIFIED,FOLIO854887
TXN101280,121017,2023-03-15,Redemption,25000.0,176.3721,499.4533,INV3239,Delhi,KYC_VERIFIED,FOLIO895780
TXN101281,119386,2024-10-23,Redemption,1000.0,175.661,185.7823,INV3362,Maharashtra,KYC_VERIFIED,FOLIO396976
TXN101282,120594,2020-02-06,SIP,50000.0,26.4645,424.2375,INV9069,Maharashtra,KYC_VERIFIED,FOLIO779924
TXN101283,121012,2023-08-29,SIP,500.0,53.254,270.1456,INV9808,Kerala,KYC_VERIFIED,FOLIO907457
TXN101284,120178,2021-04-05,Redemption,2000.0,183.1623,239.7366,INV7661,Kerala,KYC_VERIFIED,FOLIO856808
TXN101285,121003,2021-01-07,Lumpsum,10000.0,63.4497,354.7848,INV5464,Tamil Nadu,KYC_VERIFIED,FOLIO396786
TXN101286,121018,2021-08-11,Lumpsum,5000.0,153.328,491.2106,INV5065,Uttar Pradesh,KYC_VERIFIED,FOLIO179762
TXN101287,121001,2021-04-07,Redemption,25000.0,21.1808,396.5171,INV7049,Tamil Nadu,KYC_VERIFIED,FOLIO882337
TXN101288,121013,2020-06-23,SIP,500.0,44.2523,255.3568,INV9352,Delhi,KYC_VERIFIED,FOLIO761111
TXN101289,120465,2023-01-17,Lumpsum,5000.0,117.581,334.6227,INV8244,Gujarat,KYC_VERIFIED,FOLIO942814
TXN101290,120594,2020-09-08,Lumpsum,5000.0,57.1626,35.7479,INV4611,West Bengal,KYC_VERIFIED,FOLIO776085
TXN101291,120503,2020-12-15,Lumpsum,50000.0,186.8223,441.5314,INV3517,West Bengal,KYC_VERIFIED,FOLIO381772
TXN101292,118989,2020-04-22,Lumpsum,500.0,46.0841,237.3417,INV6508,Karnataka,KYC_VERIFIED,FOLIO615783
TXN101293,119092,2020-06-16,Lumpsum,50000.0,91.7588,295.1462,INV2877,Kerala,KYC_VERIFIED,FOLIO370913
TXN101294,121016,2021-06-11,Lumpsum,25000.0,79.2154,72.1551,INV9945,Maharashtra,KYC_VERIFIED,FOLIO112758
TXN101295,120178,2020-09-07,SIP,2000.0,197.4757,226.6265,INV9289,Tamil Nadu,KYC_VERIFIED,FOLIO105287
TXN101296,120465,2020-06-24,Redemption,10000.0,92.7058,63.2227,INV2415,Rajasthan,KYC_VERIFIED,FOLIO795784
TXN101297,118989,2021-08-05,Redemption,50000.0,166.1108,281.4234,INV3700,Kerala,KYC_VERIFIED,FOLIO385342
TXN101298,121003,2022-02-11,Lumpsum,1000.0,62.29,407.7114,INV6126,Tamil Nadu,KYC_VERIFIED,FOLIO224928
TXN101299,121006,2023-08-29,Lumpsum,500.0,11.0755,195.7466,INV7998,Delhi,KYC_VERIFIED,FOLIO485331
TXN101300,121010,2022-07-18,Redemption,5000.0,10.929,164.6946,INV7421,Uttar Pradesh,KYC_VERIFIED,FOLIO969765
TXN101301,119644,2021-02-10,SIP,50000.0,82.8523,244.6031,INV3451,Tamil Nadu,KYC_VERIFIED,FOLIO377626
TXN101302,119775,2023-11-06,SIP,25000.0,130.8272,54.2873,INV7816,Maharashtra,KYC_VERIFIED,FOLIO171796
TXN101303,118712,2024-07-10,SIP,500.0,75.7166,330.4928,INV4537,Uttar Pradesh,KYC_PENDING,FOLIO749193
TXN101304,121008,2020-06-09,SIP,50000.0,171.946,182.1399,INV7914,Delhi,KYC_VERIFIED,FOLIO544736
TXN101305,121019,2021-07-09,Lumpsum,50000.0,18.6806,383.5873,INV9837,Maharashtra,KYC_VERIFIED,FOLIO774886
TXN101306,121004,2024-05-01,SIP,5000.0,63.9228,376.7995,INV7077,Tamil Nadu,KYC_VERIFIED,FOLIO977712
TXN101307,121020,2020-02-25,Lumpsum,25000.0,55.6411,82.8221,INV2763,Uttar Pradesh,KYC_VERIFIED,FOLIO828358
TXN101308,121005,2021-07-30,Lumpsum,1000.0,130.1006,259.4924,INV7411,Uttar Pradesh,KYC_VERIFIED,FOLIO599521
TXN101309,118890,2020-02-10,Redemption,25000.0,177.971,391.156,INV7589,Telangana,KYC_VERIFIED,FOLIO407600
TXN101310,121004,2021-12-02,SIP,50000.0,85.3104,120.0964,INV1236,Uttar Pradesh,KYC_VERIFIED,FOLIO428003
TXN101311,118825,2021-10-26,SIP,25000.0,194.3945,462.4576,INV6712,Uttar Pradesh,KYC_PENDING,FOLIO394903
TXN101312,118712,2024-06-25,SIP,5000.0,196.5955,291.7003,INV7002,Maharashtra,KYC_VERIFIED,FOLIO486789
TXN101313,121018,2023-10-02,Lumpsum,500.0,119.6598,300.2303,INV1382,Rajasthan,KYC_PENDING,FOLIO393790
TXN101314,121005,2023-01-18,Lumpsum,2000.0,12.4184,193.8591,INV4225,Kerala,KYC_VERIFIED,FOLIO579401
TXN101315,120841,2023-02-28,SIP,5000.0,92.9126,498.3621,INV1799,Karnataka,KYC_VERIFIED,FOLIO265404
TXN101316,121006,2020-07-22,SIP,2000.0,7.3942,265.7859,INV4554,Telangana,KYC_VERIFIED,FOLIO229923
TXN101317,121019,2021-09-21,Lumpsum,500.0,88.3604,383.2303,INV8662,Maharashtra,KYC_VERIFIED,FOLIO275682
TXN101318,120712,2022-12-02,SIP,50000.0,18.8574,466.7071,INV7643,Kerala,KYC_VERIFIED,FOLIO675427
TXN101319,121012,2024-08-16,SIP,2000.0,52.7919,198.4054,INV5207,Rajasthan,KYC_VERIFIED,FOLIO284081
TXN101320,121007,2020-03-23,Lumpsum,5000.0,40.2155,457.1458,INV9604,Gujarat,KYC_PENDING,FOLIO196013
TXN101321,121005,2021-04-19,Lumpsum,1000.0,84.8876,99.0537,INV1260,Uttar Pradesh,KYC_VERIFIED,FOLIO305110
TXN101322,119644,2022-12-23,Lumpsum,10000.0,121.8258,497.3757,INV6717,Gujarat,KYC_VERIFIED,FOLIO120294
TXN101323,120465,2020-08-17,SIP,1000.0,43.9849,317.1762,INV2852,Tamil Nadu,KYC_VERIFIED,FOLIO298121
TXN101324,121010,2021-04-19,Redemption,5000.0,27.2863,378.7933,INV5826,Uttar Pradesh,KYC_VERIFIED,FOLIO477206
TXN101325,121005,2022-08-18,Lumpsum,10000.0,72.358,192.1671,INV9517,Gujarat,KYC_VERIFIED,FOLIO729091
TXN101326,121001,2021-10-25,Lumpsum,25000.0,180.208,463.758,INV1493,Delhi,KYC_VERIFIED,FOLIO319667
TXN101327,120503,2022-11-10,SIP,500.0,46.7134,258.7074,INV3949,Rajasthan,KYC_VERIFIED,FOLIO733878
TXN101328,121018,2023-08-21,SIP,5000.0,33.3017,465.4671,INV2382,West Bengal,KYC_VERIFIED,FOLIO890893
TXN101329,121017,2023-08-21,SIP,500.0,15.9868,47.2499,INV9468,Uttar Pradesh,KYC_VERIFIED,FOLIO575605
TXN101330,121003,2021-01-04,SIP,500.0,196.4225,125.2375,INV9107,Maharashtra,KYC_VERIFIED,FOLIO690863
TXN101331,121019,2024-10-30,Lumpsum,5000.0,48.345,186.5385,INV6164,Rajasthan,KYC_VERIFIED,FOLIO358449
TXN101332,118632,2023-06-30,Lumpsum,2000.0,96.1881,266.5005,INV8777,West Bengal,KYC_VERIFIED,FOLIO542415
TXN101333,121008,2020-07-06,Redemption,5000.0,90.1272,498.88,INV2990,Maharashtra,KYC_VERIFIED,FOLIO162398
TXN101334,120712,2022-08-04,Lumpsum,10000.0,58.9103,272.2814,INV5150,Gujarat,KYC_VERIFIED,FOLIO367323
TXN101335,121003,2023-06-14,Lumpsum,5000.0,122.3174,28.9715,INV7481,Rajasthan,KYC_PENDING,FOLIO225265
TXN101336,120712,2024-08-29,Lumpsum,500.0,141.0957,161.857,INV5939,Gujarat,KYC_VERIFIED,FOLIO970176
TXN101337,119092,2020-10-16,SIP,500.0,108.6969,313.2614,INV2723,Rajasthan,KYC_VERIFIED,FOLIO685119
TXN101338,121007,2022-02-11,SIP,500.0,55.7737,216.8025,INV7794,Uttar Pradesh,KYC_VERIFIED,FOLIO430503
TXN101339,118632,2023-08-09,SIP,50000.0,105.9386,206.5091,INV3359,Tamil Nadu,KYC_VERIFIED,FOLIO800497
TXN101340,118890,2020-03-12,SIP,50000.0,82.9724,476.9755,INV6459,Gujarat,KYC_VERIFIED,FOLIO110138
TXN101341,118825,2022-01-20,SIP,500.0,19.4464,328.1663,INV4443,Karnataka,KYC_PENDING,FOLIO631417
TXN101342,118551,2024-01-12,Lumpsum,500.0,44.8126,13.4492,INV6940,Gujarat,KYC_VERIFIED,FOLIO501245
TXN101343,121008,2022-03-24,SIP,5000.0,133.482,424.3875,INV6444,Delhi,KYC_VERIFIED,FOLIO112525
TXN101344,120503,2023-01-16,Redemption,1000.0,93.7222,54.8241,INV4384,Telangana,KYC_VERIFIED,FOLIO224946
TXN101345,119644,2021-05-13,Lumpsum,2000.0,91.9945,118.3745,INV6321,Rajasthan,KYC_VERIFIED,FOLIO854080
TXN101346,120503,2021-11-23,Lumpsum,500.0,121.7686,401.8338,INV6040,Rajasthan,KYC_VERIFIED,FOLIO320930
TXN101347,120712,2022-05-19,SIP,25000.0,146.2684,74.6729,INV6710,Kerala,KYC_VERIFIED,FOLIO915240
TXN101348,121019,2022-03-24,Lumpsum,2000.0,110.5423,41.1599,INV5219,Maharashtra,KYC_VERIFIED,FOLIO744098
TXN101349,121017,2020-10-27,SIP,2000.0,192.1885,486.827,INV8755,Gujarat,KYC_VERIFIED,FOLIO919028
TXN101350,119775,2024-10-11,Redemption,50000.0,158.3676,351.7255,INV9858,Tamil Nadu,KYC_VERIFIED,FOLIO350573
TXN101351,120465,2024-10-31,SIP,50000.0,120.3586,88.7587,INV3516,Kerala,KYC_VERIFIED,FOLIO102471
TXN101352,119551,2022-10-13,SIP,500.0,167.2235,471.3455,INV6194,Rajasthan,KYC_VERIFIED,FOLIO949991
TXN101353,121017,2024-11-27,Lumpsum,1000.0,19.8389,24.8362,INV7833,Telangana,KYC_PENDING,FOLIO855435
TXN101354,121014,2022-03-28,Lumpsum,50000.0,152.8452,174.9878,INV5932,Maharashtra,KYC_VERIFIED,FOLIO789920
TXN101355,121003,2022-03-07,SIP,500.0,53.9863,443.7407,INV5956,West Bengal,KYC_VERIFIED,FOLIO457851
TXN101356,121018,2022-01-07,Lumpsum,500.0,154.3287,184.0993,INV3952,Kerala,KYC_VERIFIED,FOLIO501609
TXN101357,120465,2022-02-24,SIP,2000.0,4.0624,431.6791,INV7014,West Bengal,KYC_PENDING,FOLIO522006
TXN101358,121005,2024-09-10,Lumpsum,25000.0,84.0344,372.4657,INV4268,Karnataka,KYC_VERIFIED,FOLIO593355
TXN101359,121014,2023-10-06,Redemption,1000.0,176.5164,232.1057,INV7767,Rajasthan,KYC_VERIFIED,FOLIO947199
TXN101360,118825,2020-06-24,SIP,50000.0,175.3156,335.7261,INV4153,Karnataka,KYC_VERIFIED,FOLIO698885
TXN101361,118890,2024-07-05,SIP,50000.0,52.3299,262.1357,INV6074,Kerala,KYC_VERIFIED,FOLIO814655
TXN101362,119386,2022-12-08,Lumpsum,50000.0,190.3559,196.2825,INV5364,Karnataka,KYC_VERIFIED,FOLIO574749
TXN101363,125497,2022-04-14,Redemption,50000.0,139.2339,473.4084,INV3084,Delhi,KYC_REJECTED,FOLIO833242
TXN101364,121009,2024-09-09,SIP,10000.0,50.4849,125.3751,INV4716,Rajasthan,KYC_PENDING,FOLIO936596
TXN101365,121007,2020-01-27,Redemption,500.0,56.2912,425.3903,INV5829,Rajasthan,KYC_VERIFIED,FOLIO816714
TXN101366,121004,2020-02-20,Lumpsum,50000.0,25.5411,307.8295,INV3481,Delhi,KYC_VERIFIED,FOLIO971981
TXN101367,121005,2024-06-18,Lumpsum,50000.0,44.6322,345.9432,INV9990,Uttar Pradesh,KYC_VERIFIED,FOLIO478749
TXN101368,121007,2023-11-10,Lumpsum,5000.0,45.4183,192.976,INV8394,Rajasthan,KYC_VERIFIED,FOLIO709067
TXN101369,121017,2020-08-06,Redemption,1000.0,177.2822,494.502,INV5406,Rajasthan,KYC_VERIFIED,FOLIO355039
TXN101370,121010,2020-04-08,SIP,5000.0,46.3811,91.1919,INV4705,Karnataka,KYC_VERIFIED,FOLIO175183
TXN101371,119386,2021-09-08,SIP,5000.0,105.5165,307.5782,INV8813,West Bengal,KYC_VERIFIED,FOLIO672937
TXN101372,118989,2024-12-17,SIP,50000.0,85.2208,210.9581,INV6185,Maharashtra,KYC_VERIFIED,FOLIO487058
TXN101373,121009,2020-11-23,Lumpsum,10000.0,103.2425,308.7345,INV6874,Karnataka,KYC_VERIFIED,FOLIO481726
TXN101374,119203,2023-08-18,SIP,25000.0,94.1963,391.5044,INV5190,Telangana,KYC_VERIFIED,FOLIO199313
TXN101375,120178,2020-07-02,Redemption,50000.0,185.5025,353.2712,INV7556,Gujarat,KYC_VERIFIED,FOLIO653961
TXN101376,121013,2021-12-20,SIP,500.0,168.3176,136.0939,INV3455,Tamil Nadu,KYC_VERIFIED,FOLIO860117
TXN101377,119203,2024-03-08,Redemption,10000.0,71.073,330.0523,INV5474,Uttar Pradesh,KYC_VERIFIED,FOLIO168732
TXN101378,121015,2024-10-28,Lumpsum,25000.0,185.6973,143.1711,INV7210,Karnataka,KYC_PENDING,FOLIO976133
TXN101379,121018,2020-03-16,Lumpsum,10000.0,101.0914,409.6466,INV4703,Karnataka,KYC_VERIFIED,FOLIO505335
TXN101380,121001,2024-12-09,Lumpsum,25000.0,108.3697,212.4898,INV9928,Tamil Nadu,KYC_VERIFIED,FOLIO870762
TXN101381,118551,2021-06-09,Lumpsum,1000.0,186.8064,441.3616,INV5763,Rajasthan,KYC_VERIFIED,FOLIO551000
TXN101382,118890,2024-01-02,Redemption,5000.0,51.9311,73.9389,INV5860,Rajasthan,KYC_VERIFIED,FOLIO916871
TXN101383,121009,2020-09-22,SIP,50000.0,82.8442,369.1554,INV1306,Karnataka,KYC_PENDING,FOLIO955087
TXN101384,118632,2020-09-10,Lumpsum,10000.0,46.2217,98.6438,INV7543,Maharashtra,KYC_VERIFIED,FOLIO853389
TXN101385,119644,2020-07-28,Redemption,10000.0,16.396,275.2102,INV1207,West Bengal,KYC_VERIFIED,FOLIO808027
TXN101386,118712,2023-07-17,SIP,50000.0,43.849,347.9579,INV9701,Telangana,KYC_VERIFIED,FOLIO706388
TXN101387,121010,2021-09-03,SIP,1000.0,106.5699,350.225,INV1863,Telangana,KYC_VERIFIED,FOLIO303319
TXN101388,121011,2021-10-21,SIP,25000.0,111.5268,72.2546,INV5721,West Bengal,KYC_VERIFIED,FOLIO967597
TXN101389,118989,2021-02-12,Lumpsum,500.0,155.2297,422.2447,INV1554,Maharashtra,KYC_VERIFIED,FOLIO303386
TXN101390,121006,2024-07-25,Redemption,25000.0,85.4658,257.5992,INV4082,Tamil Nadu,KYC_VERIFIED,FOLIO266196
TXN101391,125497,2020-05-07,Redemption,500.0,195.0635,36.8559,INV2894,Maharashtra,KYC_PENDING,FOLIO837814
TXN101392,121020,2024-01-23,Lumpsum,10000.0,128.2668,351.493,INV2255,West Bengal,KYC_VERIFIED,FOLIO794495
TXN101393,121005,2021-12-14,SIP,1000.0,131.2487,178.3647,INV7169,West Bengal,KYC_VERIFIED,FOLIO133405
TXN101394,121015,2022-11-08,Lumpsum,1000.0,32.1219,445.5694,INV7240,Kerala,KYC_VERIFIED,FOLIO284063
TXN101395,120333,2022-03-09,SIP,10000.0,30.7235,156.6892,INV7029,Maharashtra,KYC_VERIFIED,FOLIO681742
TXN101396,121009,2021-06-07,Redemption,500.0,169.6926,215.401,INV4999,Kerala,KYC_VERIFIED,FOLIO497592
TXN101397,125497,2023-07-10,Lumpsum,25000.0,9.1232,427.0667,INV5274,Gujarat,KYC_PENDING,FOLIO493074
TXN101398,121002,2022-10-18,Redemption,10000.0,94.4512,251.5355,INV2758,Gujarat,KYC_PENDING,FOLIO905029
TXN101399,121004,2022-06-07,Redemption,50000.0,171.0238,474.7087,INV5907,Delhi,KYC_VERIFIED,FOLIO390689
TXN101400,121018,2023-07-27,Redemption,5000.0,82.8802,51.5285,INV5199,Karnataka,KYC_VERIFIED,FOLIO283684
TXN101401,121007,2022-10-04,SIP,5000.0,109.0304,47.4661,INV8434,Maharashtra,KYC_VERIFIED,FOLIO843569
TXN101402,120594,2022-05-03,Lumpsum,500.0,71.0465,276.5627,INV4877,Delhi,KYC_VERIFIED,FOLIO665741
TXN101403,121003,2023-09-15,SIP,500.0,77.9598,184.8651,INV4530,West Bengal,KYC_VERIFIED,FOLIO699621
TXN101404,121013,2024-01-30,Redemption,2000.0,139.4948,244.6118,INV2398,Gujarat,KYC_VERIFIED,FOLIO630039
TXN101405,121001,2022-01-31,Lumpsum,10000.0,105.2976,435.2208,INV8241,Telangana,KYC_VERIFIED,FOLIO665199
TXN101406,119775,2023-11-30,SIP,5000.0,56.9727,67.8755,INV2848,Uttar Pradesh,KYC_VERIFIED,FOLIO702181
TXN101407,121009,2020-02-25,SIP,5000.0,157.0785,176.4764,INV7416,Kerala,KYC_PENDING,FOLIO499381
